treeID,mean475,mean560,mean668,mean717,mean842,median475,median560,median668,median717,median842,mean_bright475,mean_bright560,mean_bright668,mean_bright717,mean_bright842,median_bright475,median_bright560,median_bright668,median_bright717,median_bright842,mean_dark475,mean_dark560,mean_dark668,mean_dark717,mean_dark842,median_dark475,median_dark560,median_dark668,median_dark717,median_dark842,mean_6max475,mean_6max560,mean_6max668,mean_6max717,mean_6max842,median_6max475,median_6max560,median_6max668,median_6max717,median_6max842,meanNormalized475,meanNormalized560,meanNormalized668,meanNormalized717,meanNormalized842,continuumRemovedMean475,continuumRemovedMean560,continuumRemovedMean668,continuumRemovedMean717,continuumRemovedMean842
245,0.055143,0.077276,0.080073,0.124500,0.168779,0.055115,0.077026,0.080383,0.124176,0.167542,0.060048,0.083774,0.088531,0.134409,0.181421,0.059174,0.082321,0.087738,0.132553,0.179047,0.050318,0.071129,0.071133,0.115249,0.157722,0.051270,0.072083,0.072784,0.116425,0.158203,0.072413,0.103836,0.107244,0.159195,0.215708,0.072617,0.103638,0.107483,0.158035,0.215103,0.226235,0.317040,0.328515,0.510785,0.692445,1.000000,0.924888,0.715188,0.886944,1.000000
246,0.069288,0.090709,0.080828,0.137084,0.187200,0.074219,0.096985,0.085419,0.142090,0.192047,0.082745,0.107095,0.094813,0.158244,0.208800,0.081985,0.106247,0.093262,0.157898,0.207230,0.049881,0.068011,0.060928,0.108547,0.160299,0.051971,0.069916,0.063477,0.111298,0.162567,0.100505,0.126678,0.114965,0.193324,0.245992,0.100296,0.126755,0.114944,0.189880,0.244110,0.255752,0.334818,0.298345,0.505993,0.690977,1.000000,0.918420,0.630264,0.869148,1.000000
247,0.056122,0.079838,0.070550,0.126481,0.178947,0.057404,0.081390,0.071533,0.129974,0.182220,0.069466,0.097359,0.087656,0.147914,0.199952,0.070221,0.095703,0.086823,0.146149,0.197418,0.041259,0.060195,0.052469,0.101489,0.155552,0.041122,0.059662,0.052704,0.101349,0.156021,0.082581,0.127701,0.107732,0.189799,0.245255,0.082108,0.127945,0.107605,0.189896,0.245422,0.224450,0.319299,0.282155,0.505840,0.715671,1.000000,0.919494,0.600253,0.853212,1.000000
248,0.049247,0.067663,0.058845,0.107724,0.156147,0.048370,0.067108,0.059082,0.109222,0.155426,0.068806,0.090557,0.080067,0.136907,0.185568,0.068726,0.089539,0.079132,0.136108,0.185242,0.030984,0.044993,0.037554,0.077672,0.127013,0.031708,0.046021,0.039368,0.078568,0.127182,0.093964,0.120636,0.109339,0.173904,0.226466,0.093796,0.120514,0.108658,0.173248,0.224777,0.228494,0.313941,0.273027,0.499812,0.724483,1.000000,0.890637,0.572998,0.832347,1.000000
249,0.054514,0.081751,0.074734,0.143052,0.197221,0.055481,0.082245,0.075989,0.143585,0.197937,0.060815,0.091110,0.084886,0.155970,0.211961,0.059937,0.090027,0.083710,0.153900,0.209686,0.046819,0.071857,0.062818,0.128758,0.181228,0.047760,0.073364,0.063629,0.132019,0.185043,0.073695,0.111343,0.109375,0.184143,0.243917,0.073151,0.111038,0.110016,0.184860,0.242676,0.199588,0.299310,0.273621,0.523750,0.722078,1.000000,0.906422,0.593753,0.885528,1.000000
250,0.062015,0.089144,0.084822,0.145293,0.194767,0.061859,0.089325,0.085052,0.146301,0.195648,0.066364,0.095524,0.090770,0.154785,0.207990,0.065613,0.094833,0.090179,0.153595,0.205582,0.057846,0.082357,0.078615,0.134721,0.180880,0.058563,0.083466,0.079529,0.135529,0.183319,0.078608,0.113261,0.101425,0.179672,0.241002,0.078506,0.112717,0.101669,0.178482,0.240036,0.222003,0.319124,0.303649,0.520128,0.697236,1.000000,0.936365,0.660653,0.899209,1.000000
251,0.023083,0.060564,0.036140,0.136127,0.326169,0.023163,0.061462,0.034454,0.137360,0.331604,0.026877,0.070872,0.046974,0.159498,0.368923,0.026245,0.069458,0.044678,0.157440,0.363342,0.019225,0.049232,0.027149,0.111423,0.275985,0.019791,0.050613,0.027557,0.113785,0.279724,0.035848,0.093765,0.072322,0.196401,0.471385,0.035965,0.094223,0.072205,0.196365,0.471802,0.063916,0.167702,0.100071,0.376936,0.903159,1.000000,0.612662,0.206956,0.543645,1.000000
252,0.055478,0.079336,0.078057,0.129068,0.176524,0.055664,0.079498,0.078247,0.129303,0.176910,0.060736,0.085988,0.085949,0.138304,0.187962,0.060852,0.085266,0.085266,0.136871,0.185959,0.050063,0.072304,0.069983,0.119681,0.164669,0.051010,0.073608,0.071320,0.120712,0.166016,0.069509,0.099630,0.098877,0.156916,0.215836,0.069321,0.099335,0.098602,0.156937,0.216156,0.220532,0.315370,0.310289,0.513064,0.701708,1.000000,0.925312,0.672904,0.882442,1.000000
253,0.055621,0.081297,0.088056,0.139535,0.196251,0.056946,0.082886,0.086945,0.139557,0.197205,0.061359,0.089628,0.100970,0.154148,0.212677,0.061157,0.089050,0.100220,0.152344,0.210327,0.048427,0.071581,0.076076,0.124778,0.178888,0.049545,0.073059,0.078568,0.127289,0.181519,0.068975,0.102315,0.114187,0.183197,0.249888,0.068787,0.102173,0.114166,0.183289,0.246872,0.202504,0.295984,0.320594,0.508018,0.714509,1.000000,0.895551,0.699215,0.866175,1.000000
254,0.019889,0.047898,0.029272,0.110374,0.254444,0.019196,0.046509,0.026215,0.106323,0.248596,0.024844,0.060962,0.041346,0.140747,0.314777,0.024109,0.058167,0.037460,0.135376,0.306793,0.015804,0.036547,0.021920,0.086306,0.203041,0.016174,0.037048,0.022583,0.087387,0.209015,0.035833,0.082174,0.081996,0.195338,0.417104,0.034622,0.081146,0.082474,0.194321,0.413727,0.070113,0.168848,0.103189,0.389088,0.896960,1.000000,0.609947,0.213405,0.563693,1.000000
255,0.044134,0.070889,0.056048,0.124136,0.179798,0.044800,0.071228,0.055573,0.124298,0.178375,0.055102,0.087169,0.069625,0.147401,0.205281,0.053711,0.085663,0.066971,0.144806,0.201080,0.032540,0.054341,0.042864,0.100488,0.156157,0.033905,0.055115,0.044830,0.102615,0.159622,0.079010,0.117554,0.102921,0.192612,0.268163,0.078979,0.117004,0.102371,0.193649,0.265884,0.183492,0.294728,0.233026,0.516108,0.747527,1.000000,0.908251,0.500582,0.850935,1.000000
256,0.059291,0.085132,0.069087,0.132936,0.181091,0.059814,0.086670,0.069916,0.134552,0.182892,0.072150,0.099599,0.082509,0.149846,0.198311,0.071411,0.099121,0.081879,0.148010,0.197342,0.046050,0.068914,0.054525,0.114103,0.161785,0.046768,0.070679,0.056396,0.117340,0.163330,0.092870,0.121277,0.101990,0.184275,0.232213,0.092834,0.121170,0.101761,0.182755,0.231888,0.230788,0.331372,0.268919,0.517446,0.704884,1.000000,0.948641,0.574814,0.882471,1.000000
257,0.043050,0.067493,0.084604,0.136600,0.194870,0.042938,0.067352,0.084412,0.135986,0.194092,0.048469,0.075158,0.098777,0.151479,0.214950,0.047104,0.073639,0.095367,0.149185,0.210571,0.037718,0.059952,0.070660,0.122523,0.175499,0.038574,0.060944,0.073944,0.124603,0.178864,0.068085,0.101868,0.127533,0.184591,0.264735,0.068985,0.100143,0.126511,0.185226,0.260056,0.162480,0.254734,0.319316,0.515561,0.735490,1.000000,0.833192,0.711196,0.870531,1.000000
258,0.022746,0.057952,0.033465,0.128524,0.276639,0.022705,0.057892,0.031616,0.128052,0.277710,0.026362,0.067559,0.042851,0.148772,0.314624,0.025757,0.066528,0.040039,0.147339,0.308655,0.019166,0.048500,0.026869,0.108603,0.237009,0.019791,0.049927,0.027420,0.110229,0.239548,0.036311,0.085292,0.069814,0.188995,0.390523,0.034882,0.084442,0.066620,0.188919,0.392181,0.072644,0.185080,0.106877,0.410463,0.883496,1.000000,0.672146,0.223559,0.602928,1.000000
259,0.023952,0.060767,0.038705,0.130923,0.277328,0.024231,0.060333,0.036743,0.129120,0.270599,0.027748,0.072476,0.049528,0.155605,0.329198,0.027100,0.071548,0.047089,0.154999,0.321136,0.019752,0.049976,0.030463,0.108616,0.231061,0.020203,0.050262,0.030945,0.109421,0.233475,0.038188,0.090485,0.085912,0.198013,0.434143,0.037704,0.090469,0.086426,0.198776,0.432022,0.075813,0.192339,0.122508,0.414395,0.877796,1.000000,0.696102,0.256935,0.611833,1.000000
260,0.043065,0.063112,0.063693,0.111120,0.161460,0.043365,0.064850,0.063934,0.112488,0.165070,0.056067,0.081322,0.080371,0.138337,0.196098,0.056030,0.081223,0.078110,0.138641,0.196533,0.030021,0.043738,0.046852,0.081589,0.123631,0.030594,0.044495,0.048676,0.082153,0.124817,0.070165,0.103450,0.115255,0.173838,0.245168,0.070084,0.103378,0.115250,0.172287,0.242279,0.195929,0.287137,0.289779,0.505552,0.734581,1.000000,0.868553,0.622840,0.842702,1.000000
261,0.023161,0.058391,0.036727,0.126581,0.265589,0.023590,0.061798,0.036163,0.134216,0.280670,0.027315,0.071404,0.048273,0.154823,0.316080,0.026703,0.071350,0.044952,0.153534,0.313065,0.018155,0.041861,0.025804,0.090466,0.200159,0.018646,0.042755,0.026672,0.090607,0.206268,0.042048,0.090378,0.090973,0.195419,0.410914,0.040268,0.090317,0.088120,0.193756,0.412186,0.076419,0.192662,0.121181,0.417655,0.876311,1.000000,0.697058,0.254386,0.617524,1.000000
262,0.028654,0.074129,0.052896,0.167858,0.305399,0.027924,0.073853,0.050446,0.167236,0.302795,0.033711,0.083482,0.064889,0.189331,0.348294,0.032745,0.082123,0.062927,0.188599,0.345367,0.025003,0.065164,0.043203,0.146869,0.266635,0.025360,0.065948,0.043762,0.148193,0.268814,0.046733,0.103892,0.092321,0.221191,0.420944,0.046799,0.102463,0.091949,0.220627,0.420609,0.079302,0.205156,0.146393,0.464556,0.845210,1.000000,0.757653,0.316693,0.710620,1.000000
263,0.024988,0.061322,0.039637,0.135545,0.282871,0.024750,0.059387,0.036713,0.131500,0.279327,0.029268,0.074335,0.052837,0.163343,0.324403,0.028595,0.072601,0.048828,0.159210,0.319733,0.020939,0.050942,0.030968,0.113224,0.246067,0.021515,0.052155,0.031555,0.115753,0.251648,0.040166,0.099091,0.084732,0.218892,0.413864,0.039734,0.098663,0.083435,0.217514,0.405334,0.077357,0.189837,0.122707,0.419613,0.875697,1.000000,0.685474,0.257502,0.620626,1.000000
264,0.040095,0.060153,0.049618,0.100907,0.150615,0.037201,0.058044,0.046204,0.095428,0.144257,0.061975,0.086124,0.075442,0.134494,0.184282,0.059479,0.084137,0.072128,0.133621,0.182190,0.021576,0.036682,0.027618,0.071530,0.124288,0.019485,0.033859,0.025635,0.069824,0.123779,0.092646,0.118825,0.112310,0.178279,0.234868,0.092606,0.118912,0.112122,0.177551,0.231140,0.199097,0.298699,0.246389,0.501069,0.747905,1.000000,0.888196,0.520355,0.820478,1.000000
265,0.064188,0.090961,0.109109,0.160411,0.218174,0.063568,0.090973,0.113953,0.161072,0.219421,0.074789,0.101313,0.115322,0.173328,0.233846,0.072327,0.098846,0.115982,0.170563,0.230804,0.054354,0.080575,0.097607,0.146577,0.200719,0.055618,0.081818,0.099274,0.148499,0.202438,0.099731,0.126007,0.117599,0.205821,0.271688,0.099823,0.125916,0.117538,0.205063,0.270844,0.205429,0.291112,0.349194,0.513383,0.698251,1.000000,0.885825,0.772827,0.892769,1.000000
266,0.024022,0.062314,0.043633,0.134424,0.260625,0.023285,0.060181,0.038727,0.127869,0.247803,0.028712,0.074629,0.060186,0.162281,0.314289,0.027771,0.069626,0.055374,0.156769,0.306030,0.020355,0.052998,0.033831,0.113906,0.222911,0.020782,0.054260,0.034607,0.114807,0.222626,0.040034,0.112157,0.098134,0.221405,0.436773,0.039703,0.111969,0.097885,0.221725,0.434067,0.079044,0.205043,0.143574,0.442320,0.857583,1.000000,0.749210,0.306577,0.667201,1.000000
267,0.023876,0.064560,0.036009,0.132661,0.264071,0.023987,0.066162,0.034302,0.135925,0.274170,0.028316,0.079562,0.047158,0.161752,0.310019,0.027344,0.076981,0.043304,0.157867,0.306046,0.019275,0.047067,0.026818,0.101096,0.209065,0.020203,0.048035,0.027695,0.103897,0.214325,0.041748,0.116796,0.091278,0.228734,0.397471,0.041107,0.115936,0.088364,0.229233,0.396454,0.078140,0.211284,0.117846,0.434156,0.864219,1.000000,0.769258,0.250108,0.650228,1.000000
268,0.020621,0.055600,0.033719,0.127411,0.278265,0.020508,0.055695,0.030670,0.126740,0.280853,0.024712,0.068275,0.046344,0.155511,0.334116,0.024139,0.066650,0.042282,0.152283,0.327362,0.016622,0.042548,0.025142,0.100478,0.220373,0.016953,0.043137,0.025360,0.103394,0.225098,0.033503,0.090068,0.086385,0.198435,0.462875,0.033035,0.090027,0.087112,0.198837,0.464188,0.065765,0.177321,0.107538,0.406340,0.887443,1.000000,0.653877,0.225634,0.595786,1.000000
269,0.043659,0.064412,0.055032,0.105771,0.157370,0.042389,0.062683,0.054535,0.104248,0.155731,0.054438,0.077963,0.067127,0.122186,0.173194,0.051636,0.074493,0.065369,0.117767,0.168655,0.034354,0.052482,0.043738,0.091130,0.144238,0.034729,0.053696,0.044128,0.093002,0.146423,0.084630,0.113291,0.094315,0.177653,0.228333,0.085007,0.112305,0.093445,0.171555,0.228394,0.205727,0.303518,0.259317,0.498409,0.741550,1.000000,0.893534,0.547500,0.820299,1.000000
270,0.022491,0.057710,0.035045,0.128109,0.289927,0.022675,0.058472,0.032715,0.127899,0.292114,0.026298,0.067843,0.046864,0.151492,0.328229,0.025833,0.066467,0.043900,0.146545,0.323807,0.018441,0.046425,0.027014,0.104803,0.249704,0.019135,0.047745,0.027618,0.106506,0.253723,0.035146,0.087855,0.074966,0.199178,0.409663,0.034714,0.088242,0.074081,0.199753,0.413605,0.069234,0.177647,0.107876,0.394351,0.892467,1.000000,0.645888,0.224344,0.574304,1.000000
271,0.026295,0.065264,0.037614,0.133685,0.284292,0.025787,0.065063,0.035675,0.131073,0.275543,0.031186,0.076560,0.047123,0.158191,0.334839,0.029694,0.074585,0.044678,0.154266,0.322998,0.022316,0.054295,0.030841,0.113348,0.244238,0.022736,0.055664,0.031830,0.114319,0.247665,0.045598,0.099940,0.080307,0.207774,0.431203,0.045090,0.098221,0.081375,0.206512,0.429031,0.081125,0.201353,0.116047,0.412444,0.877097,1.000000,0.718815,0.242213,0.608231,1.000000
272,0.070082,0.098911,0.084474,0.154888,0.206109,0.070953,0.099060,0.085175,0.154724,0.204742,0.075946,0.107599,0.090200,0.167797,0.223974,0.074402,0.106125,0.089386,0.165497,0.220764,0.062968,0.089906,0.077927,0.142104,0.189644,0.064545,0.091614,0.078873,0.143234,0.190826,0.089945,0.126216,0.102971,0.200068,0.270177,0.089386,0.125381,0.102615,0.199677,0.269226,0.235840,0.332859,0.284275,0.521233,0.693605,1.000000,0.950261,0.611708,0.899974,1.000000
273,0.022026,0.058917,0.033207,0.132408,0.283890,0.022247,0.059479,0.033447,0.134125,0.281006,0.025421,0.069343,0.039913,0.155637,0.336061,0.024506,0.068817,0.038559,0.153595,0.330658,0.018294,0.047531,0.025979,0.107204,0.234856,0.019058,0.049194,0.027008,0.109726,0.240936,0.040909,0.084351,0.062408,0.195058,0.426936,0.040039,0.084229,0.059860,0.194382,0.426392,0.068568,0.183415,0.103378,0.412200,0.883777,1.000000,0.673402,0.217102,0.606199,1.000000
274,0.072158,0.107659,0.091101,0.172181,0.233358,0.073883,0.109009,0.092743,0.173187,0.233002,0.075416,0.116163,0.098007,0.186603,0.255084,0.075531,0.115860,0.097885,0.184647,0.252808,0.066845,0.097207,0.082614,0.156429,0.212262,0.067841,0.097992,0.083801,0.157257,0.214081,0.088160,0.127324,0.105047,0.218491,0.303858,0.087769,0.126999,0.104950,0.218491,0.300003,0.218361,0.325792,0.275686,0.521045,0.706178,1.000000,0.957323,0.596375,0.891858,1.000000
275,0.023218,0.057019,0.037854,0.134114,0.292638,0.022675,0.055054,0.035828,0.133209,0.291901,0.027810,0.069310,0.049334,0.162079,0.353809,0.026794,0.068237,0.045929,0.159775,0.344177,0.019305,0.046339,0.029677,0.106959,0.232848,0.019623,0.047058,0.030212,0.108185,0.238480,0.039424,0.089940,0.088435,0.209696,0.467153,0.039520,0.089096,0.087875,0.207397,0.465775,0.070374,0.172828,0.114737,0.406507,0.886998,1.000000,0.629540,0.239691,0.595316,1.000000
276,0.026903,0.075491,0.043033,0.157744,0.295109,0.026917,0.074738,0.040894,0.156586,0.293091,0.030510,0.087107,0.054083,0.181312,0.328362,0.029617,0.085938,0.050201,0.178284,0.323029,0.023261,0.065198,0.035055,0.135592,0.264661,0.023895,0.066711,0.035797,0.137939,0.268845,0.042735,0.106944,0.087631,0.233246,0.390874,0.042908,0.106827,0.087326,0.232742,0.391663,0.077583,0.217701,0.124097,0.454900,0.851031,1.000000,0.803488,0.267273,0.691685,1.000000
277,0.063797,0.089150,0.084096,0.138448,0.190113,0.065094,0.091827,0.085022,0.139862,0.192719,0.073549,0.102641,0.095293,0.156772,0.213026,0.073318,0.102600,0.094040,0.155823,0.210098,0.051652,0.073521,0.071543,0.118304,0.165088,0.052338,0.074997,0.073608,0.121078,0.168091,0.087769,0.120468,0.118500,0.185303,0.258504,0.087540,0.119904,0.118759,0.184586,0.258438,0.233890,0.326838,0.308310,0.507574,0.696984,1.000000,0.934721,0.662409,0.873304,1.000000
278,0.070051,0.099705,0.090681,0.163661,0.224994,0.070892,0.100616,0.090729,0.164948,0.226440,0.075798,0.107264,0.098576,0.175437,0.239061,0.074829,0.105988,0.097198,0.173325,0.236496,0.063125,0.090948,0.082759,0.150966,0.208374,0.063889,0.092529,0.084000,0.152588,0.210602,0.086395,0.125025,0.118657,0.197805,0.276235,0.086456,0.124954,0.119415,0.197403,0.274719,0.220992,0.314544,0.286074,0.516307,0.709798,1.000000,0.916520,0.614691,0.878675,1.000000
279,0.025437,0.063661,0.043809,0.140138,0.270991,0.025604,0.063660,0.042328,0.137756,0.269135,0.029891,0.076448,0.055717,0.171540,0.322869,0.028717,0.074600,0.053711,0.169403,0.319153,0.020789,0.050916,0.033462,0.111007,0.221590,0.021759,0.052185,0.034561,0.113220,0.223267,0.043015,0.100642,0.087840,0.219137,0.400492,0.042862,0.100708,0.088440,0.218521,0.397934,0.080561,0.201623,0.138749,0.443835,0.858264,1.000000,0.733212,0.295580,0.668590,1.000000
280,0.027185,0.063157,0.043010,0.148990,0.280711,0.026825,0.062622,0.042297,0.146179,0.272980,0.031203,0.071166,0.048901,0.171243,0.337627,0.030350,0.069397,0.046982,0.168427,0.331589,0.023670,0.055919,0.038185,0.130031,0.229610,0.024170,0.056778,0.039001,0.131287,0.234955,0.044835,0.090759,0.081034,0.222905,0.442932,0.044281,0.090027,0.080246,0.223694,0.443665,0.082884,0.192560,0.131134,0.454258,0.855865,1.000000,0.697355,0.279380,0.685549,1.000000
281,0.069754,0.100359,0.085392,0.161164,0.218960,0.069885,0.100555,0.085449,0.162018,0.219269,0.078241,0.111212,0.094683,0.175455,0.238104,0.077484,0.110046,0.093979,0.174332,0.235443,0.061014,0.089327,0.076009,0.146350,0.198985,0.062653,0.091095,0.077118,0.149231,0.201950,0.092692,0.131327,0.111511,0.204112,0.281057,0.092575,0.130844,0.111008,0.203430,0.280289,0.224959,0.323659,0.275390,0.519758,0.706151,1.000000,0.937444,0.591531,0.887181,1.000000
282,0.031576,0.068346,0.047028,0.138133,0.267275,0.030762,0.068237,0.046356,0.135590,0.262360,0.037214,0.078789,0.055503,0.159882,0.308508,0.035873,0.077545,0.053406,0.155090,0.300385,0.026709,0.058005,0.039948,0.119480,0.233057,0.027100,0.058899,0.040604,0.121613,0.234589,0.054927,0.098450,0.076258,0.209869,0.403142,0.054382,0.096924,0.077377,0.208328,0.401047,0.100663,0.217885,0.149922,0.440359,0.852057,1.000000,0.755202,0.314724,0.662983,1.000000
283,0.048817,0.070616,0.077347,0.124284,0.176178,0.049652,0.071289,0.076263,0.124756,0.176544,0.054879,0.078782,0.090338,0.136600,0.191720,0.053864,0.077881,0.089325,0.136276,0.190216,0.041795,0.061580,0.066495,0.111179,0.160585,0.043869,0.064178,0.068954,0.114380,0.163635,0.070221,0.095256,0.110947,0.157613,0.220062,0.070862,0.094482,0.110611,0.156631,0.218994,0.199567,0.288678,0.316197,0.508075,0.720220,1.000000,0.875497,0.687543,0.861061,1.000000
284,0.021545,0.060984,0.033850,0.133336,0.290170,0.021332,0.061096,0.033234,0.132477,0.284973,0.024467,0.069788,0.040522,0.152574,0.334873,0.023865,0.068512,0.038712,0.149841,0.330917,0.018907,0.052035,0.028090,0.115606,0.252084,0.019318,0.053802,0.028564,0.117950,0.257751,0.033056,0.089340,0.064977,0.191035,0.427343,0.032303,0.088196,0.064240,0.191605,0.425735,0.065772,0.186168,0.103334,0.407038,0.885809,1.000000,0.687520,0.217184,0.597882,1.000000
285,0.027467,0.063825,0.039547,0.134759,0.275200,0.025879,0.063019,0.038422,0.133575,0.272491,0.034748,0.071832,0.047398,0.151436,0.315510,0.032135,0.070465,0.045502,0.148651,0.310425,0.023245,0.056299,0.033567,0.119489,0.239009,0.023834,0.057434,0.034149,0.120392,0.242157,0.069122,0.097839,0.071899,0.184631,0.399638,0.067963,0.100128,0.070740,0.183807,0.400116,0.086733,0.201543,0.124878,0.425535,0.869013,1.000000,0.713923,0.261320,0.631880,1.000000
286,0.021994,0.051623,0.034929,0.116589,0.286293,0.021729,0.052521,0.032928,0.116455,0.288269,0.025723,0.059701,0.045046,0.135583,0.326326,0.025055,0.059448,0.042618,0.134125,0.319153,0.018535,0.042142,0.027276,0.097656,0.242570,0.019073,0.043045,0.027802,0.098511,0.245819,0.036077,0.074946,0.075129,0.169286,0.412786,0.034927,0.073349,0.074341,0.168930,0.412796,0.069577,0.163307,0.110497,0.368824,0.905676,1.000000,0.586166,0.226601,0.529423,1.000000
287,0.022882,0.058707,0.038402,0.130731,0.280486,0.022400,0.058105,0.036621,0.129425,0.279022,0.026537,0.067506,0.047854,0.150147,0.311598,0.026108,0.066299,0.046082,0.147217,0.302643,0.019727,0.050808,0.031300,0.114081,0.250861,0.020203,0.051941,0.031708,0.115692,0.254822,0.037298,0.086319,0.077077,0.192464,0.391413,0.036865,0.086136,0.076019,0.191666,0.393951,0.071927,0.184538,0.120712,0.410934,0.881666,1.000000,0.672606,0.253173,0.604999,1.000000
288,0.025591,0.065744,0.047504,0.143665,0.289751,0.024780,0.064850,0.044739,0.143036,0.291229,0.030175,0.077810,0.061585,0.167630,0.322375,0.028992,0.076340,0.057373,0.165939,0.318207,0.022077,0.055192,0.036566,0.120394,0.254584,0.022400,0.056274,0.036957,0.122314,0.261200,0.042908,0.105713,0.103058,0.214727,0.404831,0.042145,0.104309,0.101608,0.215271,0.401901,0.076527,0.196599,0.142053,0.429610,0.866458,1.000000,0.717487,0.301284,0.642191,1.000000
289,0.020758,0.049821,0.027055,0.108115,0.288444,0.020569,0.047333,0.026672,0.101807,0.275543,0.023765,0.062322,0.031748,0.135675,0.367000,0.023254,0.061539,0.030487,0.132477,0.365570,0.018023,0.039981,0.022700,0.086563,0.225368,0.018341,0.040405,0.023102,0.087021,0.222473,0.032644,0.081492,0.051610,0.175705,0.468333,0.032837,0.081253,0.051331,0.175262,0.466492,0.066129,0.158716,0.086188,0.344423,0.918902,1.000000,0.568219,0.174996,0.488052,1.000000
290,0.067164,0.092841,0.084583,0.140447,0.202809,0.073120,0.096161,0.087433,0.141327,0.203125,0.082284,0.115280,0.106899,0.172386,0.238155,0.084885,0.117371,0.108856,0.171738,0.234680,0.047309,0.066847,0.059400,0.107340,0.167348,0.048492,0.068085,0.061035,0.108276,0.169479,0.088267,0.130239,0.122976,0.214539,0.292282,0.088257,0.130157,0.123077,0.212982,0.290848,0.235784,0.325925,0.296935,0.493049,0.711977,1.000000,0.918534,0.626602,0.831549,1.000000
291,0.039984,0.061209,0.061279,0.106686,0.160192,0.040497,0.062653,0.062744,0.109894,0.163452,0.046795,0.070181,0.069522,0.118774,0.174338,0.045822,0.068970,0.067581,0.116791,0.172623,0.032641,0.050110,0.050596,0.089715,0.138944,0.034424,0.052994,0.053284,0.094727,0.145630,0.060720,0.092041,0.089859,0.145854,0.207255,0.060379,0.091766,0.089249,0.146652,0.206467,0.186134,0.284945,0.285268,0.496649,0.745736,1.000000,0.873973,0.612248,0.819776,1.000000
292,0.026393,0.057508,0.039701,0.122667,0.279316,0.025879,0.057465,0.037720,0.120087,0.277740,0.030902,0.065516,0.050104,0.142315,0.324128,0.029709,0.064484,0.046417,0.139069,0.320572,0.022602,0.049577,0.032775,0.106470,0.235801,0.023071,0.050278,0.033051,0.107773,0.237366,0.045080,0.082850,0.093725,0.182602,0.396505,0.043152,0.081528,0.092773,0.180344,0.396606,0.084034,0.183100,0.126404,0.390563,0.889323,1.000000,0.641653,0.259729,0.567679,1.000000
293,0.023338,0.052907,0.038362,0.114004,0.253570,0.022614,0.051941,0.034729,0.110016,0.255524,0.027862,0.063319,0.051213,0.142446,0.303459,0.026855,0.060226,0.048004,0.138336,0.298874,0.019983,0.043800,0.030428,0.093745,0.201859,0.020386,0.045532,0.030853,0.095566,0.202179,0.041773,0.090739,0.088684,0.199895,0.385040,0.040939,0.090897,0.089386,0.197952,0.380722,0.081444,0.184634,0.133877,0.397852,0.884911,1.000000,0.654009,0.277076,0.581617,1.000000
294,0.022078,0.058179,0.034794,0.130254,0.282253,0.021637,0.059082,0.031403,0.130737,0.285553,0.027475,0.071526,0.049823,0.160330,0.333191,0.026062,0.069122,0.045227,0.155243,0.329132,0.017169,0.043506,0.024652,0.099483,0.227701,0.017975,0.045197,0.025421,0.101929,0.232956,0.043182,0.103424,0.092524,0.226898,0.426097,0.043167,0.103165,0.092880,0.225311,0.420410,0.069226,0.182419,0.109098,0.408411,0.885002,1.000000,0.667786,0.228662,0.599672,1.000000
295,0.015042,0.039866,0.019594,0.093453,0.256940,0.014832,0.040314,0.018433,0.092926,0.259460,0.017625,0.046916,0.025013,0.111349,0.307259,0.017181,0.045471,0.023346,0.108307,0.304169,0.012708,0.032316,0.015887,0.076300,0.203752,0.013062,0.033279,0.016220,0.078156,0.211258,0.027883,0.061529,0.049215,0.146261,0.397436,0.026962,0.060791,0.048584,0.143494,0.395844,0.054226,0.143714,0.070634,0.336887,0.926242,1.000000,0.527913,0.144083,0.475670,1.000000
296,0.021367,0.049674,0.031017,0.111380,0.280137,0.020844,0.049133,0.028503,0.109253,0.272583,0.025802,0.059977,0.042654,0.137916,0.343744,0.024521,0.058487,0.039520,0.135254,0.334442,0.017588,0.039670,0.023632,0.087711,0.224139,0.017944,0.040710,0.023804,0.087738,0.229965,0.041194,0.080800,0.076223,0.182327,0.465780,0.041275,0.079803,0.075485,0.181061,0.464081,0.069407,0.161361,0.100756,0.361807,0.909994,1.000000,0.577210,0.205750,0.516979,1.000000
297,0.072695,0.101495,0.087606,0.159947,0.225474,0.072601,0.102386,0.087708,0.161621,0.228210,0.084999,0.115733,0.101021,0.177579,0.243357,0.083679,0.113831,0.099365,0.175568,0.242157,0.060432,0.085428,0.073970,0.140050,0.204485,0.061829,0.087265,0.075348,0.142548,0.207611,0.104772,0.141373,0.125203,0.210220,0.282974,0.105103,0.140747,0.124817,0.209106,0.283417,0.230249,0.321466,0.277475,0.506603,0.714147,1.000000,0.915275,0.587624,0.854056,1.000000
298,0.022955,0.066208,0.038890,0.141419,0.262044,0.023071,0.068024,0.038116,0.144073,0.265228,0.027103,0.080022,0.050615,0.173731,0.307986,0.026260,0.079987,0.047821,0.170959,0.302307,0.018766,0.049779,0.028224,0.104955,0.210538,0.019562,0.052811,0.029175,0.112503,0.227020,0.039124,0.103460,0.087423,0.234833,0.394196,0.037384,0.102921,0.086929,0.234543,0.393234,0.074440,0.214706,0.126116,0.458607,0.849785,1.000000,0.800320,0.272913,0.699152,1.000000
