treeID,meanSpectra475,meanSpectra560,meanSpectra668,meanSpectra717,meanSpectra842,medianSpectra475,medianSpectra560,medianSpectra668,medianSpectra717,medianSpectra842,meanSpectra_bright475,meanSpectra_bright560,meanSpectra_bright668,meanSpectra_bright717,meanSpectra_bright842,medianSpectra_bright475,medianSpectra_bright560,medianSpectra_bright668,medianSpectra_bright717,medianSpectra_bright842,meanSpectra_dark475,meanSpectra_dark560,meanSpectra_dark668,meanSpectra_dark717,meanSpectra_dark842,medianSpectra_dark475,medianSpectra_dark560,medianSpectra_dark668,medianSpectra_dark717,medianSpectra_dark842,meanSpectra_6max475,meanSpectra_6max560,meanSpectra_6max668,meanSpectra_6max717,meanSpectra_6max842,medianSpectra_6max475,medianSpectra_6max560,medianSpectra_6max668,medianSpectra_6max717,medianSpectra_6max842,meanSpectraNormalized475,meanSpectraNormalized560,meanSpectraNormalized668,meanSpectraNormalized717,meanSpectraNormalized842,continuumRemovedMeanSpectra475,continuumRemovedMeanSpectra560,continuumRemovedMeanSpectra668,continuumRemovedMeanSpectra717,continuumRemovedMeanSpectra842,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI,
214,0.024270,0.069573,0.036749,0.150708,0.317350,0.023071,0.070251,0.034790,0.151154,0.317047,0.029694,0.076444,0.044841,0.165584,0.357727,0.027771,0.075714,0.042358,0.164368,0.351959,0.021340,0.061613,0.031325,0.135186,0.277367,0.021729,0.062866,0.031799,0.138016,0.282806,0.044703,0.090220,0.068029,0.196136,0.451630,0.045410,0.090454,0.067932,0.195511,0.450058,0.067261,0.192809,0.101844,0.417661,0.879482,1.000000,0.713270,0.215146,0.617451,1.000000,0.728739,0.743348,0.754790,0.135892,0.333141,8.055023,18.751257,28.214252,2.391774,0.591180,30.888736,0.078126,0.050947,0.027178,0.766695,0.393389,0.540131,0.638067,-2.556110,0.467405,2.168982,0.562273,26.760914,2.506031,0.455270,0.185138,0.353663,0.789186,0.535789,0.279073,0.628699,0.469432,0.685281,0.489641,2.344349,
215,0.019849,0.048838,0.026121,0.110754,0.277053,0.019043,0.048615,0.025421,0.108582,0.277863,0.023955,0.055493,0.031088,0.127280,0.318398,0.022949,0.054016,0.030045,0.122223,0.311417,0.016982,0.042584,0.022106,0.096949,0.234196,0.017151,0.043396,0.022400,0.098633,0.235504,0.037003,0.077204,0.044998,0.175995,0.422562,0.036865,0.075409,0.044067,0.175110,0.420395,0.065267,0.160592,0.085891,0.364184,0.911012,1.000000,0.580376,0.175956,0.520578,1.000000,0.788191,0.784054,0.785589,0.164980,0.233992,9.983847,18.763134,31.566170,3.032416,0.661796,53.054406,0.051707,0.034987,0.016721,0.642278,0.360766,0.597861,0.697579,-3.046211,0.545827,2.366326,0.552240,47.503071,2.852157,0.396781,0.209174,0.427199,0.823978,0.516592,0.274234,0.622267,0.452972,0.638330,0.464506,1.967428,
216,0.020734,0.054893,0.029368,0.127573,0.309496,0.020264,0.055359,0.027344,0.128387,0.314667,0.024992,0.065658,0.038546,0.151566,0.360161,0.024597,0.064529,0.036636,0.148865,0.357712,0.017083,0.043733,0.022426,0.102211,0.252695,0.017609,0.045380,0.022644,0.105377,0.258331,0.033834,0.083176,0.064555,0.200974,0.440297,0.033112,0.083618,0.065613,0.199509,0.439804,0.060781,0.160915,0.086091,0.373974,0.907273,1.000000,0.590723,0.177865,0.537589,1.000000,0.785956,0.789532,0.793022,0.198893,0.267758,10.092490,18.759574,31.540751,3.033967,0.650109,48.397853,0.059683,0.039302,0.020381,0.719692,0.375366,0.608529,0.700205,-2.755209,0.539100,2.385542,0.558330,50.201474,2.879838,0.443202,0.199221,0.418428,0.828659,0.524716,0.276063,0.645369,0.478876,0.662906,0.495676,1.994027,
217,0.026789,0.063404,0.035258,0.135371,0.304160,0.026215,0.063019,0.034302,0.134521,0.303680,0.031889,0.075535,0.043346,0.161628,0.368704,0.030975,0.072968,0.041565,0.158524,0.358521,0.022473,0.051623,0.028765,0.110205,0.240245,0.023087,0.052307,0.029602,0.111572,0.239822,0.044444,0.101151,0.075506,0.212316,0.501836,0.044540,0.100983,0.070587,0.214020,0.507065,0.078380,0.185505,0.103158,0.396067,0.889907,1.000000,0.659547,0.213074,0.576496,1.000000,0.744789,0.740821,0.750183,0.058661,0.225559,7.930747,18.757004,22.464920,2.683386,0.624880,37.524187,0.064760,0.042187,0.022572,0.752147,0.340746,0.536730,0.651884,-3.109388,0.492540,2.156091,0.520105,38.655914,2.483368,0.431125,0.214733,0.380628,0.787027,0.505258,0.280008,0.613843,0.456688,0.610732,0.472596,2.190786,
218,0.043277,0.066050,0.086608,0.138941,0.207143,0.042786,0.065887,0.088318,0.139557,0.206238,0.049113,0.073019,0.097561,0.154131,0.229060,0.048065,0.071335,0.098267,0.153015,0.225769,0.038239,0.059192,0.073751,0.123195,0.186274,0.039246,0.061035,0.076996,0.125641,0.188873,0.064641,0.095459,0.107803,0.187342,0.287186,0.064606,0.093643,0.107788,0.188065,0.284668,0.157035,0.239667,0.314265,0.504159,0.751639,1.000000,0.784029,0.691699,0.836101,1.000000,0.235867,0.302948,0.598906,-0.348401,0.489992,1.430500,18.783666,8.286327,4.203459,0.566620,23.185895,0.002214,-0.075760,0.077974,0.900413,0.009474,0.308955,0.515875,-2.106182,0.233139,0.880813,-0.253232,4.138844,0.767568,0.141500,0.221310,0.197688,0.412776,0.337886,0.440804,0.307852,0.222479,0.080356,0.227198,3.257087,
219,0.024504,0.061850,0.033981,0.134663,0.292165,0.024384,0.062408,0.034027,0.135193,0.294006,0.027943,0.070947,0.039468,0.154852,0.330567,0.026917,0.070129,0.038483,0.153412,0.327011,0.021229,0.051981,0.028441,0.113599,0.250224,0.021591,0.052505,0.028534,0.115723,0.257080,0.040563,0.086833,0.053802,0.189117,0.410990,0.040390,0.086258,0.052872,0.188873,0.410156,0.074193,0.187275,0.102891,0.407741,0.884638,1.000000,0.676559,0.214618,0.597838,1.000000,0.739636,0.743442,0.754363,0.087136,0.271176,7.821877,18.756930,25.336728,2.618427,0.610452,36.771532,0.065216,0.042145,0.023070,0.713014,0.356250,0.541813,0.650088,-2.875943,0.482314,2.156035,0.530910,32.615924,2.474391,0.415260,0.204397,0.369293,0.789267,0.513706,0.281897,0.611124,0.449896,0.636250,0.465250,2.239892,
220,0.018779,0.047507,0.023512,0.108860,0.322772,0.018433,0.046814,0.022797,0.106415,0.310699,0.021800,0.055988,0.028734,0.127765,0.389552,0.021378,0.054550,0.026733,0.123260,0.383453,0.016239,0.039792,0.019562,0.092541,0.269856,0.016663,0.040649,0.019745,0.094543,0.274780,0.028117,0.075638,0.058197,0.174413,0.492788,0.028030,0.075317,0.057693,0.173462,0.492401,0.054394,0.137603,0.068103,0.315311,0.934905,1.000000,0.501246,0.137680,0.441133,1.000000,0.836977,0.828239,0.819116,0.258997,0.183531,13.219321,18.762745,33.076706,3.365829,0.712616,65.511310,0.052722,0.038584,0.014138,0.714856,0.382742,0.656388,0.741924,-3.025341,0.614601,2.626542,0.602138,85.917854,3.355876,0.468365,0.210458,0.493118,0.861743,0.528991,0.260552,0.677477,0.504893,0.667858,0.523951,1.744859,
221,0.021363,0.053931,0.033181,0.127615,0.322475,0.021179,0.052521,0.028351,0.123383,0.330811,0.025302,0.067041,0.048786,0.159510,0.365702,0.024689,0.066040,0.045822,0.155121,0.361938,0.017637,0.042313,0.023810,0.099720,0.268993,0.017914,0.043274,0.023926,0.102173,0.273743,0.034973,0.092372,0.089773,0.221603,0.442271,0.034973,0.091583,0.090729,0.222198,0.443436,0.060487,0.152697,0.093948,0.361324,0.913041,1.000000,0.558050,0.193006,0.516250,1.000000,0.767015,0.777684,0.801471,0.205599,0.296672,9.939533,18.762345,29.150033,3.659121,0.676640,54.396070,0.053317,0.028226,0.025091,0.760187,0.334284,0.624656,0.717097,-2.745562,0.555361,2.345912,0.473165,58.952835,2.827077,0.448951,0.202317,0.440545,0.818533,0.501539,0.296144,0.648090,0.484273,0.611391,0.503793,1.901117,
222,0.021440,0.060489,0.028248,0.133554,0.336596,0.021667,0.060059,0.027344,0.133820,0.337280,0.024608,0.073590,0.035014,0.159619,0.387286,0.024384,0.072632,0.033234,0.156769,0.381866,0.018002,0.048014,0.022597,0.107233,0.284396,0.018387,0.048508,0.023224,0.109192,0.288666,0.031036,0.099187,0.058909,0.209127,0.496297,0.030975,0.099396,0.059357,0.208588,0.498932,0.058126,0.163994,0.076585,0.362083,0.912556,1.000000,0.603511,0.157797,0.518040,1.000000,0.813744,0.809636,0.794854,0.221545,0.216811,11.412179,18.754421,30.839572,2.673492,0.661661,46.124626,0.071290,0.053182,0.018108,0.766490,0.414146,0.610959,0.698417,-2.805745,0.559824,2.499991,0.635446,67.223665,3.095350,0.494316,0.197219,0.435726,0.845843,0.547543,0.255239,0.676432,0.508325,0.708643,0.530205,1.957047,
223,0.018565,0.050561,0.028547,0.118970,0.288283,0.018372,0.050110,0.026886,0.118286,0.285828,0.021639,0.060193,0.038772,0.141114,0.333913,0.021118,0.059265,0.036346,0.139954,0.332214,0.015695,0.041390,0.021692,0.098021,0.245676,0.016174,0.042953,0.022156,0.100922,0.253906,0.031143,0.079666,0.072764,0.187764,0.413610,0.030914,0.079422,0.071548,0.185699,0.413010,0.058423,0.159114,0.089835,0.374391,0.907210,1.000000,0.587959,0.186063,0.538682,1.000000,0.772671,0.783163,0.796389,0.217289,0.304351,9.988316,18.762192,35.409803,3.179722,0.652889,51.880503,0.054011,0.032611,0.021400,0.667448,0.370144,0.614301,0.703211,-2.616158,0.537667,2.363244,0.530177,49.727610,2.848821,0.408364,0.193083,0.418375,0.823216,0.521949,0.284968,0.628012,0.460141,0.659628,0.473371,1.980991,
224,0.024723,0.058931,0.041430,0.143209,0.309576,0.024597,0.057617,0.039703,0.139618,0.303497,0.027961,0.068591,0.050886,0.168380,0.359533,0.027328,0.067276,0.048187,0.166489,0.352875,0.021578,0.050259,0.033987,0.121763,0.267845,0.021851,0.051270,0.034363,0.123474,0.273712,0.037287,0.087758,0.081141,0.214996,0.482218,0.035797,0.086212,0.080521,0.213821,0.481049,0.070738,0.168619,0.118543,0.409759,0.885782,1.000000,0.614278,0.247864,0.600801,1.000000,0.685962,0.712951,0.771297,0.109597,0.383258,6.774255,18.762870,23.969410,3.719234,0.621173,38.436638,0.051710,0.018430,0.033280,0.767903,0.281487,0.572403,0.679448,-2.531379,0.474195,2.026677,0.342049,20.653359,2.263563,0.413431,0.199327,0.368020,0.763206,0.472220,0.328453,0.604088,0.450567,0.541629,0.468802,2.152124,
225,0.067210,0.095561,0.091439,0.152841,0.208183,0.068115,0.096497,0.091431,0.153046,0.207947,0.070969,0.101387,0.099111,0.162214,0.219137,0.071182,0.101440,0.098846,0.160828,0.217636,0.062466,0.088856,0.083842,0.143062,0.197406,0.063141,0.089813,0.084213,0.144226,0.199463,0.078395,0.108485,0.109426,0.181539,0.244436,0.078476,0.108475,0.109451,0.181137,0.243484,0.225654,0.320843,0.307005,0.513160,0.698967,1.000000,0.932731,0.664066,0.883785,1.000000,0.287620,0.276805,0.464201,-0.526418,0.262181,1.290232,18.769011,4.440204,2.087487,0.474827,14.382061,0.032473,-0.028333,0.060806,2.943044,0.093171,0.122735,0.371025,-5.086995,0.185040,0.825749,0.045912,6.168242,0.709497,0.174540,0.264579,0.153654,0.390431,0.376136,0.359285,0.294695,0.213362,0.196133,0.218909,4.750969,
226,0.064407,0.092617,0.081809,0.150416,0.206696,0.066193,0.094604,0.084412,0.153168,0.209839,0.073337,0.104839,0.094111,0.167422,0.225304,0.072754,0.103745,0.093216,0.165695,0.223541,0.052988,0.077985,0.066284,0.130322,0.184125,0.055115,0.080994,0.068878,0.135223,0.190643,0.085887,0.123815,0.111664,0.199234,0.259801,0.085678,0.123718,0.111313,0.198532,0.257477,0.221218,0.318109,0.280988,0.516630,0.709936,1.000000,0.926358,0.603527,0.878986,1.000000,0.358411,0.332662,0.479143,-0.507839,0.209057,1.590771,18.766279,5.070161,1.991928,0.452629,15.705341,0.039017,-0.011108,0.050126,4.352749,0.119776,0.142045,0.385092,-5.372863,0.198232,0.943543,0.128489,9.755936,0.833875,0.196697,0.269435,0.159878,0.438172,0.388938,0.341627,0.323644,0.233204,0.242642,0.237306,4.721502,
227,0.026592,0.062272,0.042979,0.134220,0.273193,0.025574,0.062378,0.038300,0.132965,0.274933,0.031707,0.072456,0.059868,0.158607,0.313239,0.030411,0.071243,0.055161,0.154434,0.308807,0.022513,0.051988,0.031810,0.111149,0.230586,0.022949,0.053192,0.031586,0.113861,0.236847,0.048910,0.090129,0.100840,0.209239,0.397766,0.049408,0.090012,0.099304,0.207870,0.395996,0.084482,0.197831,0.136538,0.426404,0.867907,1.000000,0.705687,0.286728,0.634482,1.000000,0.659455,0.678526,0.733059,0.016174,0.327932,5.955202,18.761330,22.619111,2.987000,0.602892,34.821719,0.054972,0.021395,0.033577,0.720992,0.291888,0.507098,0.628031,-2.738211,0.443091,1.901908,0.382124,22.140850,2.076276,0.361607,0.205055,0.343300,0.733783,0.478234,0.316711,0.558607,0.408946,0.554708,0.420388,2.350604,
228,0.020033,0.054256,0.025815,0.117881,0.291928,0.020203,0.054871,0.025757,0.119415,0.293976,0.022776,0.063833,0.030671,0.138033,0.337310,0.022247,0.061722,0.029633,0.133255,0.327866,0.017057,0.043798,0.021037,0.096159,0.243643,0.017593,0.045166,0.021790,0.097809,0.246735,0.029653,0.088348,0.045207,0.188243,0.433487,0.029648,0.087494,0.044098,0.184662,0.431335,0.062383,0.168950,0.080386,0.367073,0.909043,1.000000,0.616498,0.165500,0.526362,1.000000,0.805349,0.799095,0.785152,0.183810,0.210029,10.588344,18.758297,32.180444,2.614976,0.655602,49.533550,0.062664,0.046557,0.016107,0.673145,0.402036,0.594464,0.687986,-2.904624,0.548959,2.434834,0.624162,56.613119,2.967777,0.427572,0.202262,0.426650,0.836833,0.540292,0.257446,0.640195,0.469626,0.692729,0.483571,1.996508,
229,0.020919,0.050054,0.029762,0.112806,0.313560,0.020599,0.048981,0.027344,0.110321,0.314972,0.024692,0.061040,0.040398,0.136306,0.363601,0.024139,0.059601,0.036560,0.133850,0.354034,0.017486,0.040125,0.022680,0.091845,0.260319,0.017792,0.040985,0.022690,0.094086,0.264832,0.034119,0.086411,0.081416,0.184586,0.473618,0.033478,0.086548,0.079208,0.181641,0.474625,0.061720,0.147681,0.087810,0.332830,0.925146,1.000000,0.532039,0.177957,0.469244,1.000000,0.785930,0.788570,0.804696,0.198928,0.252669,10.412093,18.764081,28.708339,3.749673,0.708555,61.007038,0.049427,0.028680,0.020747,0.728041,0.329683,0.631282,0.726130,-2.938014,0.586838,2.397303,0.484002,75.845465,2.915303,0.440326,0.211014,0.473000,0.827838,0.499098,0.289888,0.648433,0.482051,0.599686,0.499819,1.787914,
230,0.021907,0.052129,0.030855,0.118163,0.261039,0.021973,0.051605,0.028717,0.117157,0.262238,0.026022,0.063250,0.040545,0.142007,0.301033,0.025528,0.061981,0.038391,0.137085,0.296265,0.017750,0.041812,0.023859,0.096043,0.220122,0.018341,0.043533,0.024277,0.098862,0.223541,0.035334,0.083684,0.071350,0.197479,0.371541,0.034378,0.083511,0.067810,0.195114,0.369431,0.074591,0.177498,0.105060,0.402340,0.888829,1.000000,0.638136,0.218098,0.587126,1.000000,0.742789,0.746619,0.765015,0.091817,0.262383,7.962443,18.763115,27.827173,2.995630,0.623526,47.058318,0.051497,0.030207,0.021290,0.637416,0.329767,0.561125,0.670202,-2.947937,0.494361,2.171346,0.488174,40.596485,2.500736,0.364654,0.211206,0.381266,0.791982,0.498536,0.290258,0.587096,0.424850,0.601680,0.432736,2.152382,
231,0.074342,0.101639,0.090878,0.158305,0.225676,0.078369,0.104523,0.094116,0.162079,0.231842,0.085607,0.118100,0.106460,0.180718,0.249115,0.084747,0.116821,0.105103,0.179230,0.247711,0.059047,0.081672,0.072827,0.132511,0.195100,0.062714,0.084778,0.075958,0.137299,0.196487,0.101654,0.144455,0.131022,0.220230,0.286357,0.101212,0.144592,0.130402,0.220566,0.286285,0.234964,0.321240,0.287230,0.500338,0.713272,1.000000,0.906074,0.605820,0.842753,1.000000,0.362187,0.324504,0.466708,-0.523861,0.179037,1.600990,18.766155,3.984297,2.040510,0.497535,15.688754,0.038058,-0.014830,0.052888,1.529821,0.104529,0.131322,0.384280,-6.398041,0.217326,0.931531,0.114740,11.374956,0.826280,0.210896,0.278499,0.179094,0.431200,0.381608,0.339893,0.328805,0.240270,0.211402,0.247244,4.418782,
232,0.065030,0.091807,0.080598,0.147839,0.201921,0.067078,0.094543,0.082367,0.152130,0.204620,0.075072,0.105615,0.091872,0.167912,0.225278,0.074371,0.104736,0.090668,0.165558,0.224487,0.052441,0.073554,0.066180,0.122339,0.174144,0.055298,0.077850,0.069489,0.127808,0.181931,0.088130,0.127508,0.112193,0.215368,0.268748,0.087936,0.127457,0.112228,0.211304,0.266830,0.227398,0.321032,0.281834,0.516964,0.706078,1.000000,0.924984,0.603837,0.881576,1.000000,0.357332,0.325864,0.470424,-0.519802,0.195458,1.541195,18.766698,4.819015,1.993771,0.451267,16.277062,0.037987,-0.009819,0.047806,-1.845103,0.113703,0.132165,0.380178,-5.791173,0.195149,0.927699,0.123817,10.019775,0.815746,0.192193,0.273265,0.158089,0.432362,0.386044,0.340692,0.316857,0.228065,0.230122,0.231394,4.826690,
233,0.040761,0.061477,0.068492,0.115670,0.165524,0.040863,0.061462,0.066498,0.114716,0.163513,0.044885,0.067678,0.080552,0.127638,0.179205,0.044128,0.066162,0.077896,0.126144,0.177322,0.036486,0.055336,0.058873,0.105202,0.154172,0.037292,0.056274,0.059357,0.106598,0.155731,0.057170,0.093379,0.105855,0.154002,0.208979,0.056274,0.092209,0.105423,0.153519,0.208206,0.180653,0.272465,0.303557,0.512648,0.733602,1.000000,0.854416,0.664054,0.861066,1.000000,0.274090,0.310236,0.550387,-0.419984,0.392809,1.470921,18.778737,8.416044,3.043770,0.516426,23.862913,0.013700,-0.041428,0.055128,0.570125,0.060693,0.237853,0.459473,-3.296733,0.214931,0.896408,-0.095750,5.110803,0.784293,0.128782,0.239487,0.178655,0.419005,0.361269,0.399244,0.286546,0.201308,0.153967,0.198390,3.835972,
234,0.038960,0.059197,0.083836,0.131115,0.199524,0.038788,0.060516,0.082428,0.131805,0.199188,0.045181,0.066799,0.098683,0.145881,0.219370,0.044098,0.066254,0.096909,0.143005,0.215851,0.032880,0.050274,0.070851,0.115506,0.180378,0.033630,0.051254,0.071564,0.117554,0.183548,0.057465,0.081507,0.121267,0.181483,0.268010,0.057556,0.079788,0.121674,0.181534,0.262772,0.148263,0.225275,0.319039,0.498959,0.759291,1.000000,0.748371,0.703074,0.822640,1.000000,0.223713,0.302552,0.621527,-0.315331,0.527551,1.423279,18.786819,9.309053,4.920603,0.592077,26.802986,-0.004402,-0.082812,0.078410,0.798490,-0.017466,0.342982,0.543614,-1.483963,0.243321,0.879428,-0.324412,3.826768,0.765616,0.128154,0.214092,0.208277,0.412437,0.325931,0.459977,0.303209,0.217877,0.039852,0.221294,3.017734,
235,0.065503,0.090173,0.075932,0.143387,0.198341,0.068085,0.094940,0.077881,0.149475,0.205872,0.078507,0.106175,0.090817,0.164625,0.220291,0.077271,0.104034,0.088364,0.162170,0.216309,0.048762,0.067248,0.059024,0.113166,0.165595,0.054398,0.074783,0.065826,0.125458,0.175034,0.099141,0.132889,0.116206,0.201233,0.260773,0.099060,0.132736,0.115753,0.200165,0.260727,0.234407,0.322691,0.271728,0.513123,0.709783,1.000000,0.913489,0.575580,0.868317,1.000000,0.402996,0.354273,0.472052,-0.512143,0.145295,1.776722,18.766262,6.201462,1.985184,0.453922,19.460539,0.038911,-0.001891,0.040802,0.248017,0.122364,0.138308,0.387556,-6.551190,0.210008,0.995646,0.167245,15.850467,0.895397,0.198486,0.280349,0.168563,0.456644,0.390268,0.329383,0.327436,0.234845,0.244288,0.236353,4.755068,
236,0.022551,0.059412,0.040578,0.134508,0.285257,0.021851,0.058136,0.036591,0.132660,0.290283,0.027144,0.071480,0.056120,0.161594,0.322352,0.026260,0.069733,0.052948,0.157227,0.317932,0.019077,0.048648,0.029581,0.108547,0.241140,0.019318,0.050064,0.029633,0.110596,0.250137,0.036433,0.098933,0.096293,0.218709,0.417038,0.035721,0.098907,0.095703,0.218231,0.412460,0.069544,0.183220,0.125137,0.414806,0.879699,1.000000,0.673399,0.263656,0.612567,1.000000,0.671995,0.703907,0.761658,0.119474,0.399899,6.803752,18.761235,28.624346,3.248814,0.619283,39.355402,0.055696,0.021438,0.034258,0.712329,0.312992,0.553967,0.657161,-2.412761,0.468491,2.007581,0.386187,22.533362,2.247578,0.381720,0.188036,0.364193,0.755476,0.490148,0.321816,0.582034,0.428074,0.589388,0.441827,2.216435,
237,0.055954,0.078529,0.080610,0.133029,0.186802,0.054749,0.076294,0.080811,0.129181,0.183716,0.066188,0.093437,0.092726,0.154311,0.210688,0.066864,0.092438,0.092163,0.152740,0.208954,0.046825,0.066159,0.068455,0.115598,0.166048,0.048218,0.067200,0.070770,0.117920,0.168472,0.076207,0.119064,0.110779,0.193120,0.254532,0.076096,0.118607,0.110596,0.193451,0.254898,0.213963,0.300293,0.308249,0.508694,0.714323,1.000000,0.885680,0.664125,0.863316,1.000000,0.281496,0.287119,0.496462,-0.494510,0.306648,1.343740,18.774907,5.368132,2.508912,0.510331,18.922609,0.020495,-0.036406,0.056901,1.721833,0.067970,0.167863,0.412196,-4.804943,0.203491,0.847278,-0.030413,5.610893,0.732026,0.149671,0.259641,0.170384,0.399247,0.364435,0.375924,0.287586,0.205303,0.152158,0.206858,4.191068,
238,0.024315,0.058295,0.035762,0.131382,0.302941,0.024109,0.058075,0.034973,0.129700,0.295441,0.027864,0.067205,0.043038,0.151355,0.353264,0.027130,0.065582,0.041611,0.148773,0.345306,0.021066,0.049811,0.029563,0.113566,0.259502,0.021454,0.050934,0.030273,0.115234,0.261658,0.038356,0.091568,0.062810,0.200928,0.493881,0.037399,0.090729,0.061996,0.200394,0.492706,0.071920,0.172427,0.105777,0.388602,0.896045,1.000000,0.620349,0.218555,0.563181,1.000000,0.729263,0.740061,0.769310,0.107644,0.302755,7.827557,18.760774,24.679244,3.212894,0.640870,41.208255,0.056514,0.030762,0.025751,0.736117,0.319541,0.568856,0.676012,-2.808635,0.504377,2.147698,0.449801,34.462783,2.466383,0.419891,0.206319,0.393596,0.786377,0.493200,0.300481,0.615850,0.456534,0.587943,0.473567,2.084180,
239,0.059224,0.082249,0.082676,0.131391,0.176448,0.059784,0.082245,0.083710,0.131592,0.176544,0.064471,0.089533,0.091777,0.141310,0.187959,0.063843,0.088837,0.090958,0.139847,0.186401,0.053224,0.074989,0.072737,0.121109,0.164594,0.054077,0.076294,0.073730,0.122192,0.166656,0.074910,0.101659,0.108093,0.159139,0.207911,0.075195,0.101532,0.107224,0.158279,0.207382,0.231397,0.321361,0.323030,0.513366,0.689412,1.000000,0.929056,0.701623,0.892952,1.000000,0.252603,0.245964,0.453982,-0.539048,0.280332,1.158189,18.773800,4.831585,2.161503,0.481461,16.591212,0.022598,-0.033925,0.056523,1.342071,0.074869,0.111379,0.365089,-5.179866,0.174558,0.764771,-0.001234,5.340386,0.648990,0.134365,0.264310,0.146840,0.364072,0.367582,0.368108,0.259908,0.184548,0.162307,0.185275,4.876053,
240,0.053251,0.074415,0.066836,0.122431,0.176269,0.052185,0.073486,0.065338,0.122070,0.177002,0.064059,0.088219,0.079877,0.140198,0.194604,0.062378,0.086090,0.077759,0.137695,0.191528,0.043610,0.061442,0.056225,0.105065,0.156888,0.044449,0.061905,0.057785,0.106735,0.158432,0.086522,0.116776,0.110636,0.173665,0.242004,0.086090,0.115204,0.109329,0.173004,0.241867,0.219416,0.306622,0.275390,0.504466,0.726301,1.000000,0.885840,0.582395,0.841367,1.000000,0.378568,0.351653,0.495100,-0.493303,0.203102,1.707612,18.771416,5.747792,2.200361,0.492645,20.809890,0.028744,-0.011575,0.040319,0.933628,0.107004,0.167062,0.411267,-5.889023,0.224789,0.985286,0.105928,10.689005,0.879551,0.169408,0.272993,0.183099,0.454404,0.382898,0.344109,0.315053,0.222390,0.217916,0.220525,4.224543,
241,0.058776,0.084871,0.077733,0.141176,0.189946,0.059021,0.085114,0.077789,0.141815,0.189758,0.064400,0.092816,0.085308,0.152198,0.204167,0.063797,0.091888,0.084076,0.150055,0.201920,0.052870,0.076473,0.069982,0.129217,0.176136,0.053864,0.077911,0.069946,0.130600,0.177917,0.079895,0.114899,0.099548,0.179866,0.238897,0.079544,0.114441,0.099518,0.179596,0.237686,0.217972,0.314747,0.288274,0.523558,0.704420,1.000000,0.926859,0.625057,0.898336,1.000000,0.326746,0.311172,0.478241,-0.509846,0.241937,1.460489,18.769138,5.318699,2.072004,0.436292,16.154153,0.033233,-0.016816,0.050050,1.156458,0.107961,0.140284,0.383579,-5.097252,0.182571,0.896522,0.086594,7.765948,0.782647,0.172722,0.265343,0.147734,0.419805,0.383263,0.351394,0.304001,0.216805,0.222933,0.218932,4.958869,
